#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq,sample,method,depth
MN908947.3,1,29903,102550,29750,99.4883,454.227,38.9,43.3,UT-UPHL-250418355854,bbnorm,300
MN908947.3,1,29903,73967,29750,99.4883,325.595,39,43.3,UT-UPHL-250418355854,bbnorm,200
MN908947.3,1,29903,39413,29732,99.4282,173.098,39,43.2,UT-UPHL-250418355854,bbnorm,100
MN908947.3,1,29903,20054,29747,99.4783,88.4951,39,43.2,UT-UPHL-250418355854,bbnorm,50
MN908947.3,1,29903,12142,29740,99.4549,53.1604,39,43.2,UT-UPHL-250418355854,bbnorm,30
MN908947.3,1,29903,3881,29728,99.4148,17.0816,39,43.2,UT-UPHL-250418355854,bbnorm,10
MN908947.3,1,29903,221814,29800,99.6556,986.331,38.9,43.4,UT-UPHL-250418355854,seqkit,5000
MN908947.3,1,29903,221813,29800,99.6556,986.329,38.9,43.4,UT-UPHL-250418355854,seqkit,10000
MN908947.3,1,29903,176485,29800,99.6556,784.734,38.9,43.4,UT-UPHL-250418355854,seqkit,1000
MN908947.3,1,29903,88119,29760,99.5218,391.305,38.8,43.4,UT-UPHL-250418355854,seqkit,500
MN908947.3,1,29903,52849,29744,99.4683,234.728,38.9,43.4,UT-UPHL-250418355854,seqkit,400
MN908947.3,1,29903,35217,29740,99.4549,156.262,38.8,43.4,UT-UPHL-250418355854,seqkit,300
MN908947.3,1,29903,26377,29737,99.4449,117.153,38.8,43.4,UT-UPHL-250418355854,seqkit,200
MN908947.3,1,29903,17596,29735,99.4382,78.0988,38.8,43.4,UT-UPHL-250418355854,seqkit,100
MN908947.3,1,29903,8795,29595,98.97,39.024,38.8,43.4,UT-UPHL-250418355854,seqkit,50
MN908947.3,1,29903,5330,29229,97.746,23.5985,38.8,43.4,UT-UPHL-250418355854,seqkit,30
MN908947.3,1,29903,1779,27646,92.4523,7.86423,38.8,43.4,UT-UPHL-250418355854,seqkit,10
MN908947.3,1,29903,2891150,29886,99.9431,12143.9,38.8,43.2,UT-UPHL-250418366557,all,all
MN908947.3,1,29903,2726649,29886,99.9431,11449.2,38.8,43.2,UT-UPHL-250418366557,bbnorm,10000
MN908947.3,1,29903,1978894,29883,99.9331,8267.18,38.8,43.1,UT-UPHL-250418366557,bbnorm,5000
MN908947.3,1,29903,487373,29846,99.8094,1983.05,38.9,43,UT-UPHL-250418366557,bbnorm,1000
MN908947.3,1,29903,248726,29845,99.806,1005.02,38.8,42.9,UT-UPHL-250418366557,bbnorm,500
MN908947.3,1,29903,198697,29836,99.7759,804.011,38.8,42.9,UT-UPHL-250418366557,bbnorm,400
MN908947.3,1,29903,149080,29834,99.7693,602.55,38.8,42.9,UT-UPHL-250418366557,bbnorm,300
MN908947.3,1,29903,99602,29832,99.7626,403.037,38.7,42.8,UT-UPHL-250418366557,bbnorm,200
MN908947.3,1,29903,50823,29831,99.7592,204.571,38.6,42.7,UT-UPHL-250418366557,bbnorm,100
MN908947.3,1,29903,25877,29825,99.7392,102.107,38.5,42.5,UT-UPHL-250418366557,bbnorm,50
MN908947.3,1,29903,15388,29807,99.679,59.8751,38.4,42.3,UT-UPHL-250418366557,bbnorm,30
MN908947.3,1,29903,4337,29702,99.3278,16.7753,38.2,42.3,UT-UPHL-250418366557,bbnorm,10
MN908947.3,1,29903,1757596,29886,99.9431,7372.06,38.8,43.2,UT-UPHL-250418366557,seqkit,10000
MN908947.3,1,29903,878123,29884,99.9365,3682.17,38.8,43.2,UT-UPHL-250418366557,seqkit,5000
MN908947.3,1,29903,172701,29847,99.8127,729.982,38.8,43.2,UT-UPHL-250418366557,seqkit,1000
MN908947.3,1,29903,86863,29830,99.7559,366,38.8,43.2,UT-UPHL-250418366557,seqkit,500
MN908947.3,1,29903,52057,29825,99.7392,219.437,38.8,43.2,UT-UPHL-250418366557,seqkit,400
MN908947.3,1,29903,34764,29817,99.7124,146.628,38.8,43.2,UT-UPHL-250418366557,seqkit,300
MN908947.3,1,29903,26080,29814,99.7024,109.902,38.8,43.2,UT-UPHL-250418366557,seqkit,200
MN908947.3,1,29903,17443,29808,99.6823,73.5581,38.8,43.2,UT-UPHL-250418366557,seqkit,100
MN908947.3,1,29903,8761,29797,99.6455,36.9745,38.8,43.2,UT-UPHL-250418366557,seqkit,50
MN908947.3,1,29903,5252,29713,99.3646,22.265,38.8,43.2,UT-UPHL-250418366557,seqkit,30
MN908947.3,1,29903,1753,28071,93.8735,7.40006,38.8,43.1,UT-UPHL-250418366557,seqkit,10
MN908947.3,1,29903,711479,29864,99.8696,3254.77,38.9,43.3,UT-UPHL-250418375951,all,all
MN908947.3,1,29903,711255,29864,99.8696,3254.1,38.9,43.4,UT-UPHL-250418375951,bbnorm,10000
MN908947.3,1,29903,710838,29864,99.8696,3252.28,38.9,43.4,UT-UPHL-250418375951,bbnorm,5000
MN908947.3,1,29903,360095,29864,99.8696,1641.74,38.9,43.4,UT-UPHL-250418375951,bbnorm,1000
MN908947.3,1,29903,192121,29786,99.6087,874.442,39,43.4,UT-UPHL-250418375951,bbnorm,500
MN908947.3,1,29903,154851,29826,99.7425,704.435,39,43.4,UT-UPHL-250418375951,bbnorm,400
MN908947.3,1,29903,116410,29762,99.5285,528.777,39,43.4,UT-UPHL-250418375951,bbnorm,300
MN908947.3,1,29903,78339,29754,99.5017,355.315,39,43.4,UT-UPHL-250418375951,bbnorm,200
MN908947.3,1,29903,39482,29754,99.5017,178.621,39,43.4,UT-UPHL-250418375951,bbnorm,100
MN908947.3,1,29903,19730,29741,99.4582,88.9824,39,43.4,UT-UPHL-250418375951,bbnorm,50
MN908947.3,1,29903,11644,29736,99.4415,52.6725,38.9,43.4,UT-UPHL-250418375951,bbnorm,30
MN908947.3,1,29903,3728,29720,99.388,16.8288,38.9,43.3,UT-UPHL-250418375951,bbnorm,10
MN908947.3,1,29903,711479,29864,99.8696,3254.77,38.9,43.3,UT-UPHL-250418375951,seqkit,10000
MN908947.3,1,29903,711479,29864,99.8696,3254.77,38.9,43.3,UT-UPHL-250418375951,seqkit,5000
MN908947.3,1,29903,180108,29786,99.6087,825.058,38.9,43.4,UT-UPHL-250418375951,seqkit,1000
MN908947.3,1,29903,90045,29775,99.5719,412.139,38.9,43.4,UT-UPHL-250418375951,seqkit,500
MN908947.3,1,29903,54027,29752,99.495,247.519,38.9,43.4,UT-UPHL-250418375951,seqkit,400
MN908947.3,1,29903,35915,29751,99.4917,164.495,38.9,43.4,UT-UPHL-250418375951,seqkit,300
MN908947.3,1,29903,26860,29737,99.4449,123.046,38.9,43.4,UT-UPHL-250418375951,seqkit,200
MN908947.3,1,29903,17768,29736,99.4415,81.3417,38.9,43.3,UT-UPHL-250418375951,seqkit,100
MN908947.3,1,29903,8859,29725,99.4047,40.4364,38.9,43.3,UT-UPHL-250418375951,seqkit,50
MN908947.3,1,29903,5376,29681,99.2576,24.5077,38.9,43.4,UT-UPHL-250418375951,seqkit,30
MN908947.3,1,29903,1784,28113,94.014,8.12838,38.9,43.3,UT-UPHL-250418375951,seqkit,10
MN908947.3,1,29903,2730243,29902,99.9967,11573.7,38.9,43.1,UT-UPHL-250418386383,all,all
MN908947.3,1,29903,2520474,29902,99.9967,10678.2,38.9,43.1,UT-UPHL-250418386383,bbnorm,10000
MN908947.3,1,29903,1793405,29902,99.9967,7574.02,38.9,43.1,UT-UPHL-250418386383,bbnorm,5000
MN908947.3,1,29903,468166,29854,99.8361,1914.45,38.9,43,UT-UPHL-250418386383,bbnorm,1000
MN908947.3,1,29903,244979,29849,99.8194,990.635,38.9,42.9,UT-UPHL-250418386383,bbnorm,500
MN908947.3,1,29903,197229,29849,99.8194,797.207,38.8,42.9,UT-UPHL-250418386383,bbnorm,400
MN908947.3,1,29903,147406,29847,99.8127,597.944,38.8,42.8,UT-UPHL-250418386383,bbnorm,300
MN908947.3,1,29903,98629,29840,99.7893,400.601,38.8,42.8,UT-UPHL-250418386383,bbnorm,200
MN908947.3,1,29903,50761,29828,99.7492,203.319,38.7,42.7,UT-UPHL-250418386383,bbnorm,100
MN908947.3,1,29903,25355,29824,99.7358,100.471,38.6,42.5,UT-UPHL-250418386383,bbnorm,50
MN908947.3,1,29903,15029,29817,99.7124,59.3232,38.5,42.5,UT-UPHL-250418386383,bbnorm,30
MN908947.3,1,29903,4464,29801,99.6589,17.5105,38.5,42.3,UT-UPHL-250418386383,bbnorm,10
MN908947.3,1,29903,1745309,29902,99.9967,7369.32,38.9,43.1,UT-UPHL-250418386383,seqkit,10000
MN908947.3,1,29903,879964,29899,99.9866,3699.64,38.9,43.1,UT-UPHL-250418386383,seqkit,5000
MN908947.3,1,29903,174658,29845,99.806,737.599,38.9,43.1,UT-UPHL-250418386383,seqkit,1000
MN908947.3,1,29903,87620,29831,99.7592,369.561,38.9,43.1,UT-UPHL-250418386383,seqkit,500
MN908947.3,1,29903,52299,29833,99.7659,220.827,38.9,43.1,UT-UPHL-250418386383,seqkit,400
MN908947.3,1,29903,34817,29820,99.7224,147.054,38.9,43.1,UT-UPHL-250418386383,seqkit,300
MN908947.3,1,29903,26161,29816,99.7091,110.48,38.9,43.1,UT-UPHL-250418386383,seqkit,200
MN908947.3,1,29903,17466,29802,99.6622,73.8422,38.9,43.1,UT-UPHL-250418386383,seqkit,100
MN908947.3,1,29903,8699,29142,97.4551,36.945,38.9,43.1,UT-UPHL-250418386383,seqkit,50
MN908947.3,1,29903,5254,28603,95.6526,22.2685,38.9,43.1,UT-UPHL-250418386383,seqkit,30
MN908947.3,1,29903,1761,27364,91.5092,7.42086,38.9,43,UT-UPHL-250418386383,seqkit,10
MN908947.3,1,29903,1320886,29883,99.9331,5444.03,38.9,43.2,UT-UPHL-250418392879,all,all
MN908947.3,1,29903,1320295,29883,99.9331,5442.54,38.9,43.2,UT-UPHL-250418392879,bbnorm,10000
MN908947.3,1,29903,1173842,29883,99.9331,4830.48,38.9,43.1,UT-UPHL-250418392879,bbnorm,5000
MN908947.3,1,29903,414062,29836,99.7759,1677.9,38.9,42.9,UT-UPHL-250418392879,bbnorm,1000
MN908947.3,1,29903,223806,29835,99.7726,903.769,38.9,42.9,UT-UPHL-250418392879,bbnorm,500
MN908947.3,1,29903,183289,29833,99.7659,739.444,38.9,42.9,UT-UPHL-250418392879,bbnorm,400
MN908947.3,1,29903,140318,29833,99.7659,566.62,38.9,42.9,UT-UPHL-250418392879,bbnorm,300
MN908947.3,1,29903,96452,29833,99.7659,390.452,38.9,42.9,UT-UPHL-250418392879,bbnorm,200
MN908947.3,1,29903,50745,29827,99.7458,204.062,38.9,42.8,UT-UPHL-250418392879,bbnorm,100
MN908947.3,1,29903,26023,29821,99.7258,103.704,38.8,42.7,UT-UPHL-250418392879,bbnorm,50
MN908947.3,1,29903,15478,29812,99.6957,61.5616,38.8,42.7,UT-UPHL-250418392879,bbnorm,30
MN908947.3,1,29903,4676,29790,99.6221,18.6594,38.7,42.7,UT-UPHL-250418392879,bbnorm,10
MN908947.3,1,29903,1320887,29883,99.9331,5444.03,38.9,43.2,UT-UPHL-250418392879,seqkit,10000
MN908947.3,1,29903,898164,29883,99.9331,3697.66,38.9,43.2,UT-UPHL-250418392879,seqkit,5000
MN908947.3,1,29903,177278,29855,99.8395,735.185,38.9,43.2,UT-UPHL-250418392879,seqkit,1000
MN908947.3,1,29903,88594,29833,99.7659,367.815,38.9,43.2,UT-UPHL-250418392879,seqkit,500
MN908947.3,1,29903,53234,29737,99.4449,220.641,38.9,43.2,UT-UPHL-250418392879,seqkit,400
MN908947.3,1,29903,35250,29427,98.4082,146.17,38.9,43.2,UT-UPHL-250418392879,seqkit,300
MN908947.3,1,29903,26461,29287,97.94,109.799,38.9,43.2,UT-UPHL-250418392879,seqkit,200
MN908947.3,1,29903,17575,28993,96.9568,72.865,38.9,43.2,UT-UPHL-250418392879,seqkit,100
MN908947.3,1,29903,8784,28190,94.2715,36.6056,38.9,43.2,UT-UPHL-250418392879,seqkit,50
MN908947.3,1,29903,5194,27138,90.7534,21.6498,38.9,43.2,UT-UPHL-250418392879,seqkit,30
MN908947.3,1,29903,1756,24062,80.4668,7.28161,38.9,43.3,UT-UPHL-250418392879,seqkit,10
MN908947.3,1,29903,2029503,29882,99.9298,8563.96,38.9,43.3,UT-UPHL-250418404202,all,all
MN908947.3,1,29903,1949830,29882,99.9298,8222.65,38.9,43.3,UT-UPHL-250418404202,bbnorm,10000
MN908947.3,1,29903,1510425,29882,99.9298,6354.73,38.9,43.2,UT-UPHL-250418404202,bbnorm,5000
MN908947.3,1,29903,442561,29880,99.9231,1831.83,38.9,43.1,UT-UPHL-250418404202,bbnorm,1000
MN908947.3,1,29903,234842,29880,99.9231,963.775,38.9,43,UT-UPHL-250418404202,bbnorm,500
MN908947.3,1,29903,188411,29835,99.7726,772.512,38.9,43,UT-UPHL-250418404202,bbnorm,400
MN908947.3,1,29903,142041,29865,99.8729,582.643,38.9,43,UT-UPHL-250418404202,bbnorm,300
MN908947.3,1,29903,95122,29836,99.7759,390.75,38.9,43,UT-UPHL-250418404202,bbnorm,200
MN908947.3,1,29903,49501,29822,99.7291,201.389,38.8,42.8,UT-UPHL-250418404202,bbnorm,100
MN908947.3,1,29903,25240,29846,99.8094,101.148,38.7,42.8,UT-UPHL-250418404202,bbnorm,50
MN908947.3,1,29903,14798,29816,99.7091,59.2856,38.7,42.7,UT-UPHL-250418404202,bbnorm,30
MN908947.3,1,29903,4508,29790,99.6221,17.953,38.6,42.6,UT-UPHL-250418404202,bbnorm,10
MN908947.3,1,29903,1752763,29882,99.9298,7396.16,38.9,43.3,UT-UPHL-250418404202,seqkit,10000
MN908947.3,1,29903,883186,29882,99.9298,3712.27,38.9,43.3,UT-UPHL-250418404202,seqkit,5000
MN908947.3,1,29903,174118,29814,99.7024,737.014,38.9,43.3,UT-UPHL-250418404202,seqkit,1000
MN908947.3,1,29903,86738,29748,99.4817,367.455,38.9,43.3,UT-UPHL-250418404202,seqkit,500
MN908947.3,1,29903,52389,29739,99.4516,221.331,38.9,43.3,UT-UPHL-250418404202,seqkit,400
MN908947.3,1,29903,34856,29736,99.4415,147.491,38.9,43.3,UT-UPHL-250418404202,seqkit,300
MN908947.3,1,29903,26174,29547,98.8095,110.486,38.9,43.2,UT-UPHL-250418404202,seqkit,200
MN908947.3,1,29903,17406,29526,98.7393,73.542,38.9,43.3,UT-UPHL-250418404202,seqkit,100
MN908947.3,1,29903,8687,28919,96.7094,36.755,38.9,43.2,UT-UPHL-250418404202,seqkit,50
MN908947.3,1,29903,5244,28710,96.0104,22.1529,38.9,43.3,UT-UPHL-250418404202,seqkit,30
MN908947.3,1,29903,1759,26086,87.2354,7.43103,38.9,43.2,UT-UPHL-250418404202,seqkit,10
MN908947.3,1,29903,194575,29837,99.7793,883.807,38.9,43.4,UT-UPHL-250418404396,all,all
MN908947.3,1,29903,194423,29810,99.689,883.338,38.9,43.4,UT-UPHL-250418404396,bbnorm,10000
MN908947.3,1,29903,194423,29810,99.689,883.338,38.9,43.4,UT-UPHL-250418404396,bbnorm,5000
MN908947.3,1,29903,173238,29810,99.689,787.346,38.9,43.4,UT-UPHL-250418404396,bbnorm,1000
MN908947.3,1,29903,132735,29810,99.689,602.595,38.9,43.4,UT-UPHL-250418404396,bbnorm,500
MN908947.3,1,29903,117132,29759,99.5184,531.735,38.9,43.4,UT-UPHL-250418404396,bbnorm,400
MN908947.3,1,29903,97000,29759,99.5184,439.962,38.9,43.4,UT-UPHL-250418404396,bbnorm,300
MN908947.3,1,29903,71120,29752,99.495,321.713,38.9,43.4,UT-UPHL-250418404396,bbnorm,200
MN908947.3,1,29903,37648,29750,99.4883,170.472,39,43.4,UT-UPHL-250418404396,bbnorm,100
MN908947.3,1,29903,18879,29747,99.4783,85.1541,39,43.4,UT-UPHL-250418404396,bbnorm,50
MN908947.3,1,29903,11409,29728,99.4148,51.5863,39,43.4,UT-UPHL-250418404396,bbnorm,30
MN908947.3,1,29903,3694,29709,99.3512,16.7605,39,43.4,UT-UPHL-250418404396,bbnorm,10
MN908947.3,1,29903,194576,29837,99.7793,883.812,38.9,43.4,UT-UPHL-250418404396,seqkit,10000
MN908947.3,1,29903,194576,29837,99.7793,883.812,38.9,43.4,UT-UPHL-250418404396,seqkit,5000
MN908947.3,1,29903,177636,29837,99.7793,807.021,38.9,43.4,UT-UPHL-250418404396,seqkit,1000
MN908947.3,1,29903,88859,29804,99.6689,403.416,38.9,43.4,UT-UPHL-250418404396,seqkit,500
MN908947.3,1,29903,53217,29801,99.6589,241.542,38.9,43.4,UT-UPHL-250418404396,seqkit,400
MN908947.3,1,29903,35573,29742,99.4616,161.38,38.9,43.4,UT-UPHL-250418404396,seqkit,300
MN908947.3,1,29903,26487,29742,99.4616,120.12,38.9,43.4,UT-UPHL-250418404396,seqkit,200
MN908947.3,1,29903,17703,29726,99.4081,80.3048,38.9,43.4,UT-UPHL-250418404396,seqkit,100
MN908947.3,1,29903,8824,29688,99.281,40.0742,38.9,43.4,UT-UPHL-250418404396,seqkit,50
MN908947.3,1,29903,5265,29515,98.7025,23.9846,38.9,43.4,UT-UPHL-250418404396,seqkit,30
MN908947.3,1,29903,1756,27886,93.2549,7.99535,38.9,43.4,UT-UPHL-250418404396,seqkit,10
MN908947.3,1,29903,1585828,29884,99.9365,6673.48,38.9,43.2,UT-UPHL-250418408453,all,all
MN908947.3,1,29903,1570325,29884,99.9365,6610.01,38.9,43.2,UT-UPHL-250418408453,bbnorm,10000
MN908947.3,1,29903,1375438,29884,99.9365,5780.94,38.9,43.2,UT-UPHL-250418408453,bbnorm,5000
MN908947.3,1,29903,455247,29853,99.8328,1877.64,38.9,43.1,UT-UPHL-250418408453,bbnorm,1000
MN908947.3,1,29903,239679,29860,99.8562,978.156,38.9,43,UT-UPHL-250418408453,bbnorm,500
MN908947.3,1,29903,193449,29833,99.7659,789.418,38.9,43,UT-UPHL-250418408453,bbnorm,400
MN908947.3,1,29903,145635,29831,99.7592,595.641,38.9,43,UT-UPHL-250418408453,bbnorm,300
MN908947.3,1,29903,97556,29831,99.7592,400.481,38.9,43,UT-UPHL-250418408453,bbnorm,200
MN908947.3,1,29903,49903,29825,99.7392,202.59,38.9,42.9,UT-UPHL-250418408453,bbnorm,100
MN908947.3,1,29903,25158,29820,99.7224,101.608,38.8,42.8,UT-UPHL-250418408453,bbnorm,50
MN908947.3,1,29903,14897,29813,99.699,59.8086,38.8,42.7,UT-UPHL-250418408453,bbnorm,30
MN908947.3,1,29903,4598,29741,99.4582,18.3363,38.7,42.7,UT-UPHL-250418408453,bbnorm,10
MN908947.3,1,29903,1585828,29884,99.9365,6673.48,38.9,43.2,UT-UPHL-250418408453,seqkit,10000
MN908947.3,1,29903,889798,29863,99.8662,3732.33,38.9,43.2,UT-UPHL-250418408453,seqkit,5000
MN908947.3,1,29903,176469,29860,99.8562,743.031,38.9,43.2,UT-UPHL-250418408453,seqkit,1000
MN908947.3,1,29903,87160,29829,99.7525,368.879,38.9,43.2,UT-UPHL-250418408453,seqkit,500
MN908947.3,1,29903,52808,29813,99.699,221.792,38.9,43.2,UT-UPHL-250418408453,seqkit,400
MN908947.3,1,29903,35162,29782,99.5954,148.333,38.9,43.2,UT-UPHL-250418408453,seqkit,300
MN908947.3,1,29903,26491,29739,99.4516,111.518,38.9,43.2,UT-UPHL-250418408453,seqkit,200
MN908947.3,1,29903,17673,29693,99.2977,74.4506,38.9,43.2,UT-UPHL-250418408453,seqkit,100
MN908947.3,1,29903,8752,29667,99.2108,36.9368,38.9,43.2,UT-UPHL-250418408453,seqkit,50
MN908947.3,1,29903,5251,29101,97.318,22.2028,38.9,43.2,UT-UPHL-250418408453,seqkit,30
MN908947.3,1,29903,1763,26757,89.4793,7.44591,38.8,43.2,UT-UPHL-250418408453,seqkit,10
MN908947.3,1,29903,503553,29528,98.7459,2241.93,38.9,43.7,UT-UPHL-250418409126,all,all
MN908947.3,1,29903,501744,29280,97.9166,2236.44,38.9,43.7,UT-UPHL-250418409126,bbnorm,10000
MN908947.3,1,29903,464680,29280,97.9166,2068.73,38.9,43.6,UT-UPHL-250418409126,bbnorm,5000
MN908947.3,1,29903,220162,29214,97.6959,977.039,38.9,43.5,UT-UPHL-250418409126,bbnorm,1000
MN908947.3,1,29903,134449,29214,97.6959,595.844,39,43.5,UT-UPHL-250418409126,bbnorm,500
MN908947.3,1,29903,112672,29101,97.318,497.408,39,43.5,UT-UPHL-250418409126,bbnorm,400
MN908947.3,1,29903,88345,29007,97.0036,390.44,39,43.4,UT-UPHL-250418409126,bbnorm,300
MN908947.3,1,29903,62808,28986,96.9334,276.713,39,43.4,UT-UPHL-250418409126,bbnorm,200
MN908947.3,1,29903,34161,28896,96.6324,149.792,39,43.3,UT-UPHL-250418409126,bbnorm,100
MN908947.3,1,29903,18178,28848,96.4719,80.0905,39,43.2,UT-UPHL-250418409126,bbnorm,50
MN908947.3,1,29903,11305,28729,96.074,49.4688,38.9,43.2,UT-UPHL-250418409126,bbnorm,30
MN908947.3,1,29903,3801,28473,95.2179,16.8035,38.9,43.1,UT-UPHL-250418409126,bbnorm,10
MN908947.3,1,29903,503553,29528,98.7459,2241.93,38.9,43.7,UT-UPHL-250418409126,seqkit,10000
MN908947.3,1,29903,503553,29528,98.7459,2241.93,38.9,43.7,UT-UPHL-250418409126,seqkit,5000
MN908947.3,1,29903,175452,29051,97.1508,781.264,38.9,43.7,UT-UPHL-250418409126,seqkit,1000
MN908947.3,1,29903,88353,28536,95.4286,392.693,38.9,43.6,UT-UPHL-250418409126,seqkit,500
MN908947.3,1,29903,52585,28079,93.9003,233.786,38.9,43.6,UT-UPHL-250418409126,seqkit,400
MN908947.3,1,29903,35122,27761,92.8368,155.981,38.9,43.6,UT-UPHL-250418409126,seqkit,300
MN908947.3,1,29903,26207,27347,91.4524,116.322,38.9,43.6,UT-UPHL-250418409126,seqkit,200
MN908947.3,1,29903,17596,26387,88.242,78.1071,38.9,43.6,UT-UPHL-250418409126,seqkit,100
MN908947.3,1,29903,8665,24298,81.2561,38.5193,38.9,43.7,UT-UPHL-250418409126,seqkit,50
MN908947.3,1,29903,5260,22782,76.1863,23.3954,38.9,43.7,UT-UPHL-250418409126,seqkit,30
MN908947.3,1,29903,1765,19834,66.3278,7.85052,38.9,43.7,UT-UPHL-250418409126,seqkit,10
MN908947.3,1,29903,1951168,29872,99.8963,8090.84,38.9,43.2,UT-UPHL-250418454975,all,all
MN908947.3,1,29903,1902048,29872,99.8963,7887.15,38.9,43.2,UT-UPHL-250418454975,bbnorm,10000
MN908947.3,1,29903,1509983,29872,99.8963,6245.26,38.9,43.1,UT-UPHL-250418454975,bbnorm,5000
MN908947.3,1,29903,449351,29863,99.8662,1819.15,38.9,43,UT-UPHL-250418454975,bbnorm,1000
MN908947.3,1,29903,242344,29787,99.6121,969.778,38.9,42.9,UT-UPHL-250418454975,bbnorm,500
MN908947.3,1,29903,196153,29806,99.6756,788.018,38.9,42.9,UT-UPHL-250418454975,bbnorm,400
MN908947.3,1,29903,148051,29825,99.7392,595.902,38.9,42.9,UT-UPHL-250418454975,bbnorm,300
MN908947.3,1,29903,98964,29807,99.679,400.952,38.9,42.9,UT-UPHL-250418454975,bbnorm,200
MN908947.3,1,29903,50814,29771,99.5586,203.732,38.8,42.8,UT-UPHL-250418454975,bbnorm,100
MN908947.3,1,29903,26127,29754,99.5017,103.057,38.8,42.7,UT-UPHL-250418454975,bbnorm,50
MN908947.3,1,29903,15472,29764,99.5352,60.5814,38.7,42.6,UT-UPHL-250418454975,bbnorm,30
MN908947.3,1,29903,4782,29751,99.4917,18.3445,38.6,42.4,UT-UPHL-250418454975,bbnorm,10
MN908947.3,1,29903,1768196,29865,99.8729,7331.82,38.9,43.2,UT-UPHL-250418454975,seqkit,10000
MN908947.3,1,29903,883797,29849,99.8194,3665.03,38.9,43.2,UT-UPHL-250418454975,seqkit,5000
MN908947.3,1,29903,174635,29797,99.6455,728.794,38.9,43.2,UT-UPHL-250418454975,seqkit,1000
MN908947.3,1,29903,86611,29743,99.4649,362.918,38.9,43.2,UT-UPHL-250418454975,seqkit,500
MN908947.3,1,29903,52548,29738,99.4482,219.411,38.9,43.2,UT-UPHL-250418454975,seqkit,400
MN908947.3,1,29903,34874,29731,99.4248,146.115,38.9,43.2,UT-UPHL-250418454975,seqkit,300
MN908947.3,1,29903,26179,29717,99.378,109.691,38.9,43.2,UT-UPHL-250418454975,seqkit,200
MN908947.3,1,29903,17556,29411,98.3547,73.3372,38.9,43.2,UT-UPHL-250418454975,seqkit,100
MN908947.3,1,29903,8767,28825,96.395,36.6954,38.9,43.2,UT-UPHL-250418454975,seqkit,50
MN908947.3,1,29903,5184,27663,92.5091,21.7815,38.9,43.2,UT-UPHL-250418454975,seqkit,30
MN908947.3,1,29903,1724,25071,83.8411,7.25128,38.9,43.2,UT-UPHL-250418454975,seqkit,10
MN908947.3,1,29903,211258,29833,99.7659,967.239,38.9,43.3,UT-UPHL-250418464275,all,all
MN908947.3,1,29903,211140,29833,99.7659,966.864,38.9,43.3,UT-UPHL-250418464275,bbnorm,10000
MN908947.3,1,29903,211140,29833,99.7659,966.864,38.9,43.3,UT-UPHL-250418464275,bbnorm,5000
MN908947.3,1,29903,173519,29833,99.7659,794.531,38.9,43.3,UT-UPHL-250418464275,bbnorm,1000
MN908947.3,1,29903,123815,29826,99.7425,567.562,38.9,43.3,UT-UPHL-250418464275,bbnorm,500
MN908947.3,1,29903,107893,29827,99.7458,494.158,38.9,43.3,UT-UPHL-250418464275,bbnorm,400
MN908947.3,1,29903,86881,29826,99.7425,398.649,38.9,43.3,UT-UPHL-250418464275,bbnorm,300
MN908947.3,1,29903,62734,29827,99.7458,286.858,39,43.3,UT-UPHL-250418464275,bbnorm,200
MN908947.3,1,29903,33899,29814,99.7024,155.381,39,43.4,UT-UPHL-250418464275,bbnorm,100
MN908947.3,1,29903,17652,29740,99.4549,80.6617,39,43.3,UT-UPHL-250418464275,bbnorm,50
MN908947.3,1,29903,10836,29729,99.4181,49.6013,39,43.4,UT-UPHL-250418464275,bbnorm,30
MN908947.3,1,29903,3484,29704,99.3345,16.0186,39,43.4,UT-UPHL-250418464275,bbnorm,10
MN908947.3,1,29903,211258,29833,99.7659,967.239,38.9,43.3,UT-UPHL-250418464275,seqkit,10000
MN908947.3,1,29903,211258,29833,99.7659,967.239,38.9,43.3,UT-UPHL-250418464275,seqkit,5000
MN908947.3,1,29903,178880,29831,99.7592,819.712,38.9,43.3,UT-UPHL-250418464275,seqkit,1000
MN908947.3,1,29903,89030,29760,99.5218,408.382,38.9,43.3,UT-UPHL-250418464275,seqkit,500
MN908947.3,1,29903,53747,29540,98.7861,246.191,38.9,43.3,UT-UPHL-250418464275,seqkit,400
MN908947.3,1,29903,35801,29440,98.4517,164.077,38.9,43.3,UT-UPHL-250418464275,seqkit,300
MN908947.3,1,29903,26564,29378,98.2443,121.766,38.9,43.3,UT-UPHL-250418464275,seqkit,200
MN908947.3,1,29903,17876,29324,98.0637,81.7905,38.9,43.3,UT-UPHL-250418464275,seqkit,100
MN908947.3,1,29903,8788,28454,95.1543,40.1299,38.9,43.3,UT-UPHL-250418464275,seqkit,50
MN908947.3,1,29903,5325,27956,93.4889,24.3612,38.9,43.2,UT-UPHL-250418464275,seqkit,30
MN908947.3,1,29903,1803,24537,82.0553,8.26325,38.8,43.2,UT-UPHL-250418464275,seqkit,10
MN908947.3,1,29903,2805366,29884,99.9365,11626.7,38.8,43.3,UT-UPHL-250418516916,all,all
MN908947.3,1,29903,2198671,29884,99.9365,9083.22,38.8,43.2,UT-UPHL-250418516916,bbnorm,10000
MN908947.3,1,29903,1516474,29876,99.9097,6234.66,38.9,43.2,UT-UPHL-250418516916,bbnorm,5000
